source;network;scenario_line_data;procedure;routing_agg;waiting_time_frequency;gap;time_limit;travel_time_cost_mult;waiting_time_cost_mult;line_operation_cost_mult;cost_repl_freq;cost_repl_line;repl_budget;bypass_multiplier;overdemand_threshold;overdemand_multiplier;num_od;train_capacity;infrastructure_capacity;max_frequency;threads;demand_scale;scenario_infra_id;scenario_prob_id;case_k;case_per_run;case_variants;case_selection;case_p_fail;case_id;case_sweep_row;case_variant_idx;case_edges;case_lines
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;0.0368;1127;1127;1;1;30;line_consecutive;0.5;1127;4;11;28-30;3
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;0.0368;1128;1128;1;1;30;line_consecutive;0.5;1128;4;12;10-15;7
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;0.0368;1129;1129;1;1;30;line_consecutive;0.5;1129;4;13;7-14;4
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;0.0368;1130;1130;1;1;30;line_consecutive;0.5;1130;4;14;3-8;6,12
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;0.0368;1131;1131;1;1;30;line_consecutive;0.5;1131;4;15;9-27;9
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;0.0368;1132;1132;1;1;30;line_consecutive;0.5;1132;4;16;8-17;10
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;0.0368;1133;1133;1;1;30;line_consecutive;0.5;1133;4;17;2-25;1
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;0.0368;1134;1134;1;1;30;line_consecutive;0.5;1134;4;18;9-13;3
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;0.0368;1135;1135;1;1;30;line_consecutive;0.5;1135;4;19;19-20;4
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;0.0368;1136;1136;1;1;30;line_consecutive;0.5;1136;4;20;15-21;7
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;0.0368;1137;1137;1;1;30;line_consecutive;0.5;1137;4;21;14-19;4
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;0.0368;1138;1138;1;1;30;line_consecutive;0.5;1138;4;22;6-7;4,10
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;0.0368;1139;1139;1;1;30;line_consecutive;0.5;1139;4;23;8-15;10
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;0.0368;1140;1140;1;1;30;line_consecutive;0.5;1140;4;24;1-23;2
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;0.0368;1141;1141;1;1;30;line_consecutive;0.5;1141;4;25;21-24;12
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;0.0368;1142;1142;1;1;30;line_consecutive;0.5;1142;4;26;2-4;2
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;0.0368;1143;1143;1;1;30;line_consecutive;0.5;1143;4;27;1-13;3
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;0.0368;1144;1144;1;1;30;line_consecutive;0.5;1144;4;28;7-17;10
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;0.0368;1145;1145;1;1;30;line_consecutive;0.5;1145;4;29;19-23;11
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;0.0368;1146;1146;2;1;30;line_consecutive;0.5;1146;5;0;2-25,8-25;1
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;0.0368;1147;1147;2;1;30;line_consecutive;0.5;1147;5;1;8-11,8-25;1
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;0.0368;1148;1148;2;1;30;line_consecutive;0.5;1148;5;2;8-11,11-22;1
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;0.0368;1149;1149;2;1;30;line_consecutive;0.5;1149;5;3;2-4,4-12;2
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;0.0368;1150;1150;2;1;30;line_consecutive;0.5;1150;5;4;4-12,12-18;2
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;0.0368;1151;1151;2;1;30;line_consecutive;0.5;1151;5;5;12-18,18-23;2,11
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;0.0368;1152;1152;2;1;30;line_consecutive;0.5;1152;5;6;1-23,18-23;2
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;0.0368;1153;1153;2;1;30;line_consecutive;0.5;1153;5;7;1-14,1-23;2
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;0.0368;1154;1154;2;1;30;line_consecutive;0.5;1154;5;8;1-13,9-13;3
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;0.0368;1155;1155;2;1;30;line_consecutive;0.5;1155;5;9;1-13,1-29;3
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;0.0368;1156;1156;2;1;30;line_consecutive;0.5;1156;5;10;1-29,17-29;3
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;0.0368;1157;1157;2;1;30;line_consecutive;0.5;1157;5;11;17-28,17-29;3
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;0.0368;1158;1158;2;1;30;line_consecutive;0.5;1158;5;12;17-28,28-30;3
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;0.0368;1159;1159;2;1;30;line_consecutive;0.5;1159;5;13;6-7,7-14;4
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;0.0368;1160;1160;2;1;30;line_consecutive;0.5;1160;5;14;7-14,14-19;4
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;0.0368;1161;1161;2;1;30;line_consecutive;0.5;1161;5;15;14-19,19-20;4
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;0.0368;1162;1162;2;1;30;line_consecutive;0.5;1162;5;16;12-15,15-24;5
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;0.0368;1163;1163;2;1;30;line_consecutive;0.5;1163;5;17;12-15,12-26;5
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;0.0368;1164;1164;2;1;30;line_consecutive;0.5;1164;5;18;3-8,5-8;6
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;0.0368;1165;1165;2;1;30;line_consecutive;0.5;1165;5;19;10-15,15-21;7
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;0.0368;1166;1166;2;1;30;line_consecutive;0.5;1166;5;20;2-15,8-15;10
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;0.0368;1167;1167;2;1;30;line_consecutive;0.5;1167;5;21;8-15,8-17;10
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;0.0368;1168;1168;2;1;30;line_consecutive;0.5;1168;5;22;7-17,8-17;10
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;0.0368;1169;1169;2;1;30;line_consecutive;0.5;1169;5;23;6-7,7-17;10
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;0.0368;1170;1170;2;1;30;line_consecutive;0.5;1170;5;24;12-15,12-18;11
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;0.0368;1171;1171;2;1;30;line_consecutive;0.5;1171;5;25;18-23,19-23;11
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;0.0368;1172;1172;2;1;30;line_consecutive;0.5;1172;5;26;3-8,8-21;12
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;50;0.75;2;50;50;10;10;16;0.0368;1173;1173;2;1;30;line_consecutive;0.5;1173;5;27;8-21,21-24;12
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;100;0.75;2;50;50;10;10;16;0.0368;1174;1174;1;1;30;line_consecutive;0.5;1174;6;0;6-16;8
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;100;0.75;2;50;50;10;10;16;0.0368;1175;1175;1;1;30;line_consecutive;0.5;1175;6;1;1-13;3
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;100;0.75;2;50;50;10;10;16;0.0368;1176;1176;1;1;30;line_consecutive;0.5;1176;6;2;1-29;3
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;100;0.75;2;50;50;10;10;16;0.0368;1177;1177;1;1;30;line_consecutive;0.5;1177;6;3;28-30;3
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;100;0.75;2;50;50;10;10;16;0.0368;1178;1178;1;1;30;line_consecutive;0.5;1178;6;4;2-25;1
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;100;0.75;2;50;50;10;10;16;0.0368;1179;1179;1;1;30;line_consecutive;0.5;1179;6;5;17-28;3
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;100;0.75;2;50;50;10;10;16;0.0368;1180;1180;1;1;30;line_consecutive;0.5;1180;6;6;19-20;4
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;100;0.75;2;50;50;10;10;16;0.0368;1181;1181;1;1;30;line_consecutive;0.5;1181;6;7;8-21;12
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;100;0.75;2;50;50;10;10;16;0.0368;1182;1182;1;1;30;line_consecutive;0.5;1182;6;8;17-29;3
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;100;0.75;2;50;50;10;10;16;0.0368;1183;1183;1;1;30;line_consecutive;0.5;1183;6;9;9-13;3
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;100;0.75;2;50;50;10;10;16;0.0368;1184;1184;1;1;30;line_consecutive;0.5;1184;6;10;1-14;2
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;100;0.75;2;50;50;10;10;16;0.0368;1185;1185;1;1;30;line_consecutive;0.5;1185;6;11;10-15;7
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;100;0.75;2;50;50;10;10;16;0.0368;1186;1186;1;1;30;line_consecutive;0.5;1186;6;12;12-26;5
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;100;0.75;2;50;50;10;10;16;0.0368;1187;1187;1;1;30;line_consecutive;0.5;1187;6;13;6-7;4,10
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;100;0.75;2;50;50;10;10;16;0.0368;1188;1188;1;1;30;line_consecutive;0.5;1188;6;14;8-17;10
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;100;0.75;2;50;50;10;10;16;0.0368;1189;1189;1;1;30;line_consecutive;0.5;1189;6;15;8-15;10
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;100;0.75;2;50;50;10;10;16;0.0368;1190;1190;1;1;30;line_consecutive;0.5;1190;6;16;5-8;6
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;100;0.75;2;50;50;10;10;16;0.0368;1191;1191;1;1;30;line_consecutive;0.5;1191;6;17;7-17;10
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;100;0.75;2;50;50;10;10;16;0.0368;1192;1192;1;1;30;line_consecutive;0.5;1192;6;18;21-24;12
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;100;0.75;2;50;50;10;10;16;0.0368;1193;1193;1;1;30;line_consecutive;0.5;1193;6;19;14-19;4
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;100;0.75;2;50;50;10;10;16;0.0368;1194;1194;1;1;30;line_consecutive;0.5;1194;6;20;7-14;4
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;100;0.75;2;50;50;10;10;16;0.0368;1195;1195;1;1;30;line_consecutive;0.5;1195;6;21;12-15;5,11
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;100;0.75;2;50;50;10;10;16;0.0368;1196;1196;1;1;30;line_consecutive;0.5;1196;6;22;11-22;1
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;100;0.75;2;50;50;10;10;16;0.0368;1197;1197;1;1;30;line_consecutive;0.5;1197;6;23;15-24;5
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;100;0.75;2;50;50;10;10;16;0.0368;1198;1198;1;1;30;line_consecutive;0.5;1198;6;24;19-23;11
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;100;0.75;2;50;50;10;10;16;0.0368;1199;1199;1;1;30;line_consecutive;0.5;1199;6;25;1-23;2
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;100;0.75;2;50;50;10;10;16;0.0368;1200;1200;1;1;30;line_consecutive;0.5;1200;6;26;15-21;7
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;100;0.75;2;50;50;10;10;16;0.0368;1201;1201;1;1;30;line_consecutive;0.5;1201;6;27;2-4;2
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;100;0.75;2;50;50;10;10;16;0.0368;1202;1202;1;1;30;line_consecutive;0.5;1202;6;28;18-23;2,11
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;100;0.75;2;50;50;10;10;16;0.0368;1203;1203;1;1;30;line_consecutive;0.5;1203;6;29;4-12;2
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;100;0.75;2;50;50;10;10;16;0.0368;1204;1204;2;1;30;line_consecutive;0.5;1204;7;0;2-25,8-25;1
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;100;0.75;2;50;50;10;10;16;0.0368;1205;1205;2;1;30;line_consecutive;0.5;1205;7;1;8-11,8-25;1
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;100;0.75;2;50;50;10;10;16;0.0368;1206;1206;2;1;30;line_consecutive;0.5;1206;7;2;8-11,11-22;1
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;100;0.75;2;50;50;10;10;16;0.0368;1207;1207;2;1;30;line_consecutive;0.5;1207;7;3;2-4,4-12;2
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;100;0.75;2;50;50;10;10;16;0.0368;1208;1208;2;1;30;line_consecutive;0.5;1208;7;4;4-12,12-18;2
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;100;0.75;2;50;50;10;10;16;0.0368;1209;1209;2;1;30;line_consecutive;0.5;1209;7;5;12-18,18-23;2,11
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;100;0.75;2;50;50;10;10;16;0.0368;1210;1210;2;1;30;line_consecutive;0.5;1210;7;6;1-23,18-23;2
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;100;0.75;2;50;50;10;10;16;0.0368;1211;1211;2;1;30;line_consecutive;0.5;1211;7;7;1-14,1-23;2
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;100;0.75;2;50;50;10;10;16;0.0368;1212;1212;2;1;30;line_consecutive;0.5;1212;7;8;1-13,9-13;3
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;100;0.75;2;50;50;10;10;16;0.0368;1213;1213;2;1;30;line_consecutive;0.5;1213;7;9;1-13,1-29;3
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;100;0.75;2;50;50;10;10;16;0.0368;1214;1214;2;1;30;line_consecutive;0.5;1214;7;10;1-29,17-29;3
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;100;0.75;2;50;50;10;10;16;0.0368;1215;1215;2;1;30;line_consecutive;0.5;1215;7;11;17-28,17-29;3
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;100;0.75;2;50;50;10;10;16;0.0368;1216;1216;2;1;30;line_consecutive;0.5;1216;7;12;17-28,28-30;3
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;100;0.75;2;50;50;10;10;16;0.0368;1217;1217;2;1;30;line_consecutive;0.5;1217;7;13;6-7,7-14;4
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;100;0.75;2;50;50;10;10;16;0.0368;1218;1218;2;1;30;line_consecutive;0.5;1218;7;14;7-14,14-19;4
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;100;0.75;2;50;50;10;10;16;0.0368;1219;1219;2;1;30;line_consecutive;0.5;1219;7;15;14-19,19-20;4
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;100;0.75;2;50;50;10;10;16;0.0368;1220;1220;2;1;30;line_consecutive;0.5;1220;7;16;12-15,15-24;5
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;100;0.75;2;50;50;10;10;16;0.0368;1221;1221;2;1;30;line_consecutive;0.5;1221;7;17;12-15,12-26;5
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;100;0.75;2;50;50;10;10;16;0.0368;1222;1222;2;1;30;line_consecutive;0.5;1222;7;18;3-8,5-8;6
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;100;0.75;2;50;50;10;10;16;0.0368;1223;1223;2;1;30;line_consecutive;0.5;1223;7;19;10-15,15-21;7
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;100;0.75;2;50;50;10;10;16;0.0368;1224;1224;2;1;30;line_consecutive;0.5;1224;7;20;2-15,8-15;10
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;100;0.75;2;50;50;10;10;16;0.0368;1225;1225;2;1;30;line_consecutive;0.5;1225;7;21;8-15,8-17;10
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;100;0.75;2;50;50;10;10;16;0.0368;1226;1226;2;1;30;line_consecutive;0.5;1226;7;22;7-17,8-17;10
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;100;0.75;2;50;50;10;10;16;0.0368;1227;1227;2;1;30;line_consecutive;0.5;1227;7;23;6-7,7-17;10
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;100;0.75;2;50;50;10;10;16;0.0368;1228;1228;2;1;30;line_consecutive;0.5;1228;7;24;12-15,12-18;11
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;100;0.75;2;50;50;10;10;16;0.0368;1229;1229;2;1;30;line_consecutive;0.5;1229;7;25;18-23,19-23;11
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;100;0.75;2;50;50;10;10;16;0.0368;1230;1230;2;1;30;line_consecutive;0.5;1230;7;26;3-8,8-21;12
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;100;0.75;2;50;50;10;10;16;0.0368;1231;1231;2;1;30;line_consecutive;0.5;1231;7;27;8-21,21-24;12
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;0.0368;1232;1232;1;1;30;line_consecutive;0.5;1232;8;0;3-8;6,12
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;0.0368;1233;1233;1;1;30;line_consecutive;0.5;1233;8;1;1-13;3
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;0.0368;1234;1234;1;1;30;line_consecutive;0.5;1234;8;2;19-20;4
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;0.0368;1235;1235;1;1;30;line_consecutive;0.5;1235;8;3;7-14;4
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;0.0368;1236;1236;1;1;30;line_consecutive;0.5;1236;8;4;8-25;1
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;0.0368;1237;1237;1;1;30;line_consecutive;0.5;1237;8;5;17-28;3
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;0.0368;1238;1238;1;1;30;line_consecutive;0.5;1238;8;6;28-30;3
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;0.0368;1239;1239;1;1;30;line_consecutive;0.5;1239;8;7;9-13;3
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;0.0368;1240;1240;1;1;30;line_consecutive;0.5;1240;8;8;1-29;3
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;0.0368;1241;1241;1;1;30;line_consecutive;0.5;1241;8;9;21-24;12
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;0.0368;1242;1242;1;1;30;line_consecutive;0.5;1242;8;10;8-21;12
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;0.0368;1243;1243;1;1;30;line_consecutive;0.5;1243;8;11;2-15;10
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;0.0368;1244;1244;1;1;30;line_consecutive;0.5;1244;8;12;15-21;7
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;0.0368;1245;1245;1;1;30;line_consecutive;0.5;1245;8;13;7-17;10
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;0.0368;1246;1246;1;1;30;line_consecutive;0.5;1246;8;14;19-23;11
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;0.0368;1247;1247;1;1;30;line_consecutive;0.5;1247;8;15;2-4;2
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;0.0368;1248;1248;1;1;30;line_consecutive;0.5;1248;8;16;8-17;10
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;0.0368;1249;1249;1;1;30;line_consecutive;0.5;1249;8;17;9-27;9
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;0.0368;1250;1250;1;1;30;line_consecutive;0.5;1250;8;18;12-15;5,11
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;0.0368;1251;1251;1;1;30;line_consecutive;0.5;1251;8;19;14-19;4
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;0.0368;1252;1252;1;1;30;line_consecutive;0.5;1252;8;20;8-15;10
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;0.0368;1253;1253;1;1;30;line_consecutive;0.5;1253;8;21;12-18;2,11
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;0.0368;1254;1254;1;1;30;line_consecutive;0.5;1254;8;22;2-25;1
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;0.0368;1255;1255;1;1;30;line_consecutive;0.5;1255;8;23;1-14;2
lintim;Mumford0;Mumford0;bounds;True;False;1e-05;12000;1;2;20;50;200;-5;200;0.75;2;50;50;10;10;16;0.0368;1256;1256;1;1;30;line_consecutive;0.5;1256;8;24;1-23;2
